video_name,youtube_id,ethnicity,gender,extraversion,neuroticism,agreeableness,conscientiousness,interview,openness,gender_label,ethnicity_label
--Ymqszjv54.001.mp4,--Ymqszjv54,Caucasian,Male,0.5514018691588786,0.5,0.5274725274725275,0.6504854368932039,0.5887850467289719,0.7444444444444444,0,2
Q43qO4HC6mA.000.mp4,Q43qO4HC6mA,Caucasian,Female,0.4485981308411215,0.5,0.4615384615384615,0.4174757281553398,0.4205607476635514,0.5111111111111111,1,2
HH03EXo0TB0.004.mp4,HH03EXo0TB0,Caucasian,Male,0.4672897196261683,0.6145833333333333,0.6923076923076923,0.4174757281553398,0.616822429906542,0.5666666666666667,0,2
8PXQ_5tUv74.001.mp4,8PXQ_5tUv74,Caucasian,Female,0.5140186915887851,0.59375,0.5714285714285714,0.5631067961165048,0.5607476635514018,0.6222222222222222,1,2
eFzN_frNW8g.002.mp4,eFzN_frNW8g,Caucasian,Female,0.4766355140186916,0.53125,0.6263736263736264,0.6699029126213591,0.5420560747663551,0.6,1,2
nR0h3WFbPfA.004.mp4,nR0h3WFbPfA,Caucasian,Female,0.5514018691588786,0.53125,0.6593406593406592,0.4757281553398058,0.5700934579439252,0.6333333333333333,1,2
p6UMx8dwHZQ.000.mp4,p6UMx8dwHZQ,African-American,Male,0.4392523364485981,0.4270833333333333,0.5604395604395604,0.3495145631067961,0.4018691588785046,0.5111111111111111,0,1
jq1dLOVUQJA.000.mp4,jq1dLOVUQJA,Caucasian,Male,0.7663551401869159,0.6770833333333334,0.7142857142857143,0.6796116504854369,0.719626168224299,0.8777777777777777,0,2
w989xx44UQI.003.mp4,w989xx44UQI,Caucasian,Female,0.6168224299065421,0.65625,0.6263736263736264,0.6990291262135921,0.5887850467289719,0.7777777777777777,1,2
6TkMavTyimI.005.mp4,6TkMavTyimI,Caucasian,Male,0.3925233644859813,0.5625,0.6923076923076923,0.6893203883495147,0.6355140186915886,0.4444444444444445,0,2
0hWbtuRVUgM.001.mp4,0hWbtuRVUgM,Caucasian,Male,0.5420560747663552,0.6145833333333333,0.7472527472527474,0.6019417475728155,0.6635514018691588,0.711111111111111,0,2
ax8wm9K41og.000.mp4,ax8wm9K41og,Asian,Female,0.4392523364485981,0.3958333333333333,0.5164835164835165,0.5048543689320388,0.4672897196261681,0.6666666666666666,1,0
eXtskPoi58A.000.mp4,eXtskPoi58A,Caucasian,Male,0.663551401869159,0.7500000000000001,0.7582417582417583,0.6601941747572816,0.6915887850467289,0.711111111111111,0,2
7wsksuXYoMY.001.mp4,7wsksuXYoMY,Caucasian,Male,0.6261682242990655,0.6666666666666667,0.6153846153846153,0.3689320388349514,0.5700934579439252,0.5,0,2
-9BZ8A9U7TE.004.mp4,-9BZ8A9U7TE,Caucasian,Female,0.5046728971962617,0.59375,0.6043956043956044,0.4174757281553398,0.4859813084112149,0.611111111111111,1,2
alucqviYJFE.003.mp4,alucqviYJFE,Caucasian,Male,0.4112149532710281,0.5,0.6923076923076923,0.5436893203883495,0.4766355140186915,0.5222222222222223,0,2
ZO5JoyVTat8.005.mp4,ZO5JoyVTat8,Caucasian,Male,0.3831775700934579,0.3749999999999999,0.4725274725274725,0.3106796116504854,0.4018691588785046,0.4222222222222222,0,2
5f6s8cwA7WQ.005.mp4,5f6s8cwA7WQ,Caucasian,Male,0.663551401869159,0.8020833333333334,0.7472527472527474,0.8058252427184466,0.7476635514018691,0.7,0,2
59Smv7wl--w.005.mp4,59Smv7wl--w,Caucasian,Male,0.1308411214953271,0.4791666666666667,0.4945054945054945,0.6699029126213591,0.514018691588785,0.3888888888888889,0,2
9o10YrQykMk.000.mp4,9o10YrQykMk,Caucasian,Female,0.588785046728972,0.65625,0.6263736263736264,0.6893203883495147,0.5794392523364486,0.6444444444444444,1,2
Fz1BcPpjNXY.001.mp4,Fz1BcPpjNXY,Caucasian,Male,0.2990654205607476,0.2395833333333333,0.4615384615384615,0.3592233009708738,0.3177570093457943,0.3888888888888889,0,2
KLY518hfGhU.001.mp4,KLY518hfGhU,Caucasian,Female,0.6074766355140188,0.5520833333333334,0.7252747252747254,0.6601941747572816,0.6355140186915886,0.6444444444444444,1,2
yOzHZOg95Ug.005.mp4,yOzHZOg95Ug,Caucasian,Male,0.1028037383177569,0.1562499999999999,0.2747252747252747,0.1941747572815534,0.2242990654205607,0.3,0,2
nOFHZ_s7Et4.001.mp4,nOFHZ_s7Et4,Asian,Female,0.6542056074766356,0.7291666666666667,0.5494505494505494,0.5339805825242718,0.5981308411214953,0.6888888888888889,1,0
U22Jy0m5xSQ.005.mp4,U22Jy0m5xSQ,Caucasian,Female,0.6261682242990655,0.8125000000000001,0.6153846153846153,0.6796116504854369,0.719626168224299,0.8555555555555554,1,2
YGrCXe2-fVk.004.mp4,YGrCXe2-fVk,Caucasian,Female,0.6728971962616823,0.7916666666666667,0.7142857142857143,0.7572815533980582,0.6915887850467289,0.922222222222222,1,2
T4eZ81aJwJI.003.mp4,T4eZ81aJwJI,Caucasian,Male,0.3925233644859813,0.3958333333333333,0.5714285714285714,0.5825242718446602,0.4953271028037382,0.5111111111111111,0,2
3JzvXA-Zfbs.002.mp4,3JzvXA-Zfbs,Caucasian,Female,0.308411214953271,0.2708333333333333,0.4615384615384615,0.3300970873786408,0.3177570093457943,0.3333333333333333,1,2
cFGjJg-2zOk.002.mp4,cFGjJg-2zOk,Caucasian,Male,0.7196261682242993,0.7604166666666666,0.6703296703296703,0.6504854368932039,0.7289719626168224,0.6,0,2
3AyjQQYmqU4.000.mp4,3AyjQQYmqU4,African-American,Male,0.4205607476635514,0.625,0.6153846153846153,0.6407766990291262,0.5794392523364486,0.5555555555555556,0,1
F0VbEO_0Ybc.000.mp4,F0VbEO_0Ybc,Caucasian,Male,0.3925233644859813,0.5625,0.5604395604395604,0.5339805825242718,0.4859813084112149,0.4555555555555555,0,2
41NNb7cucVo.002.mp4,41NNb7cucVo,African-American,Female,0.5140186915887851,0.625,0.7252747252747254,0.5339805825242718,0.6074766355140186,0.711111111111111,1,1
Ay7bZ7Sgx9Q.001.mp4,Ay7bZ7Sgx9Q,Caucasian,Female,0.4205607476635514,0.3437499999999999,0.4285714285714285,0.5922330097087379,0.4018691588785046,0.4666666666666667,1,2
Hklc55y7vUI.000.mp4,Hklc55y7vUI,Caucasian,Male,0.308411214953271,0.3437499999999999,0.4835164835164835,0.3689320388349514,0.233644859813084,0.3555555555555556,0,2
40rn4A64Bdk.001.mp4,40rn4A64Bdk,Caucasian,Female,0.4205607476635514,0.3749999999999999,0.3846153846153846,0.2912621359223301,0.336448598130841,0.4222222222222222,1,2
YzcZY1mUZfc.001.mp4,YzcZY1mUZfc,Caucasian,Female,0.7289719626168225,0.8541666666666667,0.824175824175824,0.6310679611650486,0.7663551401869158,0.7555555555555554,1,2
za14O68VN3E.001.mp4,za14O68VN3E,Caucasian,Male,0.2710280373831776,0.3854166666666667,0.3296703296703296,0.2718446601941747,0.2242990654205607,0.4555555555555555,0,2
LBrmHHzyIiY.001.mp4,LBrmHHzyIiY,Caucasian,Male,0.5140186915887851,0.46875,0.5714285714285714,0.5436893203883495,0.5607476635514018,0.7,0,2
rvB9DYAKHpk.001.mp4,rvB9DYAKHpk,Caucasian,Male,0.3364485981308411,0.46875,0.5494505494505494,0.3689320388349514,0.3644859813084112,0.5555555555555556,0,2
hIFNZ_ycngg.002.mp4,hIFNZ_ycngg,Caucasian,Male,0.3738317757009345,0.5208333333333334,0.5274725274725275,0.4466019417475728,0.4018691588785046,0.4555555555555555,0,2
TNtcyfM9jak.003.mp4,TNtcyfM9jak,Caucasian,Male,0.5607476635514019,0.5104166666666666,0.5934065934065933,0.3980582524271845,0.4485981308411215,0.7555555555555554,0,2
PRplbrM70sg.001.mp4,PRplbrM70sg,Caucasian,Female,0.5981308411214954,0.6875,0.6483516483516484,0.6504854368932039,0.6355140186915886,0.6666666666666666,1,2
AVLEr0sYFhs.000.mp4,AVLEr0sYFhs,Caucasian,Female,0.3271028037383178,0.3020833333333333,0.4615384615384615,0.2912621359223301,0.3644859813084112,0.5222222222222223,1,2
WD1WsbooU2w.001.mp4,WD1WsbooU2w,Caucasian,Male,0.2990654205607476,0.3437499999999999,0.3296703296703296,0.3980582524271845,0.3551401869158878,0.2222222222222222,0,2
tcmYlyeqwuI.004.mp4,tcmYlyeqwuI,Caucasian,Female,0.4579439252336449,0.4479166666666667,0.6593406593406592,0.4854368932038835,0.4579439252336448,0.5,1,2
FZYN9ZFngFM.001.mp4,FZYN9ZFngFM,Caucasian,Male,0.4018691588785047,0.46875,0.5604395604395604,0.5922330097087379,0.4859813084112149,0.5,0,2
c7tczvW3_dQ.000.mp4,c7tczvW3_dQ,Caucasian,Male,0.3831775700934579,0.5520833333333334,0.5714285714285714,0.6407766990291262,0.5514018691588785,0.5222222222222223,0,2
eOUVFTqPeGk.002.mp4,eOUVFTqPeGk,Caucasian,Female,0.7009345794392524,0.6041666666666666,0.7252747252747254,0.4368932038834952,0.644859813084112,0.6666666666666666,1,2
3WmWJ1lNy-U.001.mp4,3WmWJ1lNy-U,Caucasian,Female,0.4485981308411215,0.3749999999999999,0.4615384615384615,0.3980582524271845,0.3831775700934579,0.4333333333333333,1,2
HPEemWelY1E.000.mp4,HPEemWelY1E,Caucasian,Female,0.6074766355140188,0.6041666666666666,0.5714285714285714,0.5339805825242718,0.6074766355140186,0.6555555555555556,1,2
U9cidDFDTQE.001.mp4,U9cidDFDTQE,Caucasian,Male,0.2523364485981308,0.40625,0.6373626373626373,0.6601941747572816,0.4672897196261681,0.4,0,2
OMHlfDF99Mw.004.mp4,OMHlfDF99Mw,Caucasian,Female,0.4205607476635514,0.53125,0.4505494505494505,0.4660194174757281,0.4485981308411215,0.5222222222222223,1,2
d4iSwRMV0bA.002.mp4,d4iSwRMV0bA,African-American,Male,0.3551401869158878,0.4270833333333333,0.3736263736263736,0.2912621359223301,0.336448598130841,0.5444444444444444,0,1
CLGJCzz6tIU.001.mp4,CLGJCzz6tIU,Caucasian,Female,0.7196261682242993,0.5625,0.6703296703296703,0.4563106796116505,0.5327102803738317,0.5555555555555556,1,2
sBw7VHQ74SY.005.mp4,sBw7VHQ74SY,Caucasian,Female,0.5233644859813085,0.6041666666666666,0.3186813186813186,0.4951456310679611,0.4205607476635514,0.6888888888888889,1,2
NpiglwrZzsA.004.mp4,NpiglwrZzsA,Caucasian,Female,0.2710280373831776,0.2083333333333333,0.2857142857142857,0.3398058252427184,0.2897196261682243,0.5777777777777777,1,2
puLXzqUvm_U.003.mp4,puLXzqUvm_U,Caucasian,Female,0.308411214953271,0.28125,0.4065934065934066,0.2912621359223301,0.3177570093457943,0.3111111111111111,1,2
-awAu11kBZ0.000.mp4,-awAu11kBZ0,Caucasian,Female,0.4485981308411215,0.4791666666666667,0.4615384615384615,0.4174757281553398,0.439252336448598,0.5666666666666667,1,2
iJGHwoJKEpA.002.mp4,iJGHwoJKEpA,African-American,Female,0.0654205607476635,0.1249999999999999,0.1538461538461538,0.0,0.02803738317757,0.1555555555555555,1,1
62ngcaBjRCY.005.mp4,62ngcaBjRCY,Caucasian,Female,0.5700934579439253,0.46875,0.5274725274725275,0.4077669902912622,0.4018691588785046,0.7444444444444444,1,2
TD2jIXMD-SM.001.mp4,TD2jIXMD-SM,Caucasian,Female,0.3738317757009345,0.3645833333333333,0.4835164835164835,0.6116504854368932,0.4859813084112149,0.5444444444444444,1,2
2TMl5EMrdVI.002.mp4,2TMl5EMrdVI,Caucasian,Female,0.3644859813084112,0.3749999999999999,0.5384615384615384,0.3883495145631068,0.4299065420560747,0.4666666666666667,1,2
1pm5uoU85FI.003.mp4,1pm5uoU85FI,Caucasian,Male,0.4392523364485981,0.4895833333333333,0.4835164835164835,0.6699029126213591,0.5420560747663551,0.5666666666666667,0,2
rUGAiuYHNgE.000.mp4,rUGAiuYHNgE,Caucasian,Female,0.3364485981308411,0.4791666666666667,0.3186813186813186,0.5533980582524272,0.3925233644859813,0.5888888888888889,1,2
WuHLxhCSnGs.004.mp4,WuHLxhCSnGs,Caucasian,Male,0.2897196261682243,0.3749999999999999,0.5274725274725275,0.3592233009708738,0.3925233644859813,0.5222222222222223,0,2
Lt89YrQHF_w.002.mp4,Lt89YrQHF_w,Caucasian,Male,0.5140186915887851,0.4895833333333333,0.5604395604395604,0.4660194174757281,0.4953271028037382,0.5666666666666667,0,2
mY1ZTvNVkSA.002.mp4,mY1ZTvNVkSA,Caucasian,Male,0.7196261682242993,0.7708333333333334,0.7362637362637363,0.6699029126213591,0.7383177570093457,0.9111111111111112,0,2
orlXEgAepGo.003.mp4,orlXEgAepGo,Caucasian,Female,0.4205607476635514,0.4375,0.3956043956043956,0.3786407766990291,0.3738317757009345,0.4888888888888889,1,2
LLP-oZfo8oE.002.mp4,LLP-oZfo8oE,Caucasian,Male,0.2149532710280374,0.4166666666666667,0.3076923076923076,0.3689320388349514,0.2803738317757009,0.4111111111111111,0,2
UvX6ctu2ObM.002.mp4,UvX6ctu2ObM,Caucasian,Male,0.2710280373831776,0.3125,0.3736263736263736,0.3398058252427184,0.2803738317757009,0.4444444444444445,0,2
2DZb5yIc6Fg.001.mp4,2DZb5yIc6Fg,Caucasian,Female,0.0841121495327102,0.0833333333333333,0.2967032967032966,0.2233009708737864,0.0373831775700934,0.1666666666666666,1,2
P0ZzjnS8E24.000.mp4,P0ZzjnS8E24,Caucasian,Female,0.6448598130841123,0.5833333333333333,0.7142857142857143,0.5922330097087379,0.6355140186915886,0.6666666666666666,1,2
F5kL7RWS_f0.000.mp4,F5kL7RWS_f0,Caucasian,Female,0.1214953271028037,0.3749999999999999,0.3956043956043956,0.5048543689320388,0.2897196261682243,0.3,1,2
y1e8xPAaL9k.002.mp4,y1e8xPAaL9k,Caucasian,Male,0.4392523364485981,0.4270833333333333,0.4835164835164835,0.5436893203883495,0.4485981308411215,0.4666666666666667,0,2
YjXUMygVw7U.002.mp4,YjXUMygVw7U,Caucasian,Male,0.4205607476635514,0.3541666666666666,0.4615384615384615,0.3495145631067961,0.3925233644859813,0.5111111111111111,0,2
3LAaFUSGvsU.004.mp4,3LAaFUSGvsU,Caucasian,Male,0.4859813084112149,0.7395833333333333,0.5164835164835165,0.8640776699029126,0.6635514018691588,0.5888888888888889,0,2
cOirMOCpdo8.003.mp4,cOirMOCpdo8,African-American,Female,0.4205607476635514,0.4791666666666667,0.4835164835164835,0.4854368932038835,0.4672897196261681,0.6222222222222222,1,1
gkKHdsF6du4.003.mp4,gkKHdsF6du4,Caucasian,Female,0.6168224299065421,0.65625,0.6043956043956044,0.5339805825242718,0.5981308411214953,0.611111111111111,1,2
l0qApUuiDjo.005.mp4,l0qApUuiDjo,Caucasian,Male,0.3644859813084112,0.2708333333333333,0.3076923076923076,0.2427184466019417,0.2990654205607476,0.3888888888888889,0,2
P0a209IS614.005.mp4,P0a209IS614,Caucasian,Male,0.4205607476635514,0.6354166666666666,0.7582417582417583,0.8543689320388351,0.719626168224299,0.5888888888888889,0,2
KJ643kfjqLY.001.mp4,KJ643kfjqLY,Caucasian,Female,0.588785046728972,0.4583333333333333,0.6373626373626373,0.5533980582524272,0.4485981308411215,0.6777777777777777,1,2
jPpZkVzQywk.001.mp4,jPpZkVzQywk,Caucasian,Male,0.3551401869158878,0.40625,0.4505494505494505,0.3495145631067961,0.3738317757009345,0.4777777777777778,0,2
4CSV8L7aVik.000.mp4,4CSV8L7aVik,Asian,Male,0.6168224299065421,0.4375,0.5164835164835165,0.5145631067961165,0.5327102803738317,0.6333333333333333,0,0
AS8snUf9eX0.000.mp4,AS8snUf9eX0,Caucasian,Male,0.3551401869158878,0.5625,0.5384615384615384,0.5242718446601942,0.5233644859813084,0.5777777777777777,0,2
L_gmlaz-0s4.003.mp4,L_gmlaz-0s4,Caucasian,Male,0.5233644859813085,0.59375,0.6813186813186812,0.5728155339805825,0.5514018691588785,0.5333333333333333,0,2
pQy4omHIf7o.000.mp4,pQy4omHIf7o,Caucasian,Male,0.4112149532710281,0.4583333333333333,0.3736263736263736,0.2912621359223301,0.308411214953271,0.5111111111111111,0,2
dVbo9Ftlyl0.004.mp4,dVbo9Ftlyl0,Caucasian,Male,0.4299065420560748,0.5,0.4395604395604395,0.4466019417475728,0.5046728971962616,0.5777777777777777,0,2
vQEZ5KF9I4E.003.mp4,vQEZ5KF9I4E,Caucasian,Male,0.308411214953271,0.5104166666666666,0.4725274725274725,0.7184466019417477,0.4766355140186915,0.5555555555555556,0,2
1uCO2d0pFg0.000.mp4,1uCO2d0pFg0,Caucasian,Female,0.4485981308411215,0.6354166666666666,0.7032967032967032,0.7184466019417477,0.6635514018691588,0.7777777777777777,1,2
w989xx44UQI.000.mp4,w989xx44UQI,Caucasian,Female,0.5981308411214954,0.6354166666666666,0.5274725274725275,0.5145631067961165,0.5327102803738317,0.6555555555555556,1,2
sNs4yCA11wk.002.mp4,sNs4yCA11wk,Caucasian,Female,0.7009345794392524,0.59375,0.7362637362637363,0.6796116504854369,0.7383177570093457,0.5777777777777777,1,2
t1PKNXE-IiM.005.mp4,t1PKNXE-IiM,Caucasian,Female,0.6728971962616823,0.7812499999999999,0.6373626373626373,0.6213592233009709,0.7663551401869158,0.7999999999999999,1,2
RlUuWWWFrhM.005.mp4,RlUuWWWFrhM,Caucasian,Male,0.4299065420560748,0.46875,0.5934065934065933,0.4854368932038835,0.4859813084112149,0.4555555555555555,0,2
p-V78q8dtYo.005.mp4,p-V78q8dtYo,Caucasian,Female,0.1775700934579439,0.25,0.2087912087912088,0.2135922330097087,0.1588785046728971,0.2666666666666666,1,2
IWAT58l2Chg.001.mp4,IWAT58l2Chg,Caucasian,Female,0.5607476635514019,0.6458333333333333,0.7142857142857143,0.5242718446601942,0.5981308411214953,0.5666666666666667,1,2
